Year,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
2019,0 days 00:44:45.388000,BOT,77,0 days 00:01:37.142000,8.0,3.0,,,0 days 00:00:26.662000,0 days 00:00:37.294000,0 days 00:00:33.186000,0 days 00:43:34.908000,0 days 00:44:12.202000,0 days 00:44:45.388000,311.0,283.0,263.0,302.0,True,SOFT,2.0,True,Mercedes,0 days 00:43:08.246000,2019-09-21 13:28:09.350,1,,False,,False,True
2019,0 days 00:46:53.946000,BOT,77,0 days 00:02:08.558000,9.0,3.0,,0 days 00:46:46.053000,0 days 00:00:33.429000,0 days 00:00:46.667000,0 days 00:00:48.462000,0 days 00:45:18.817000,0 days 00:46:05.484000,0 days 00:46:53.946000,256.0,228.0,,278.0,False,SOFT,3.0,True,Mercedes,0 days 00:44:45.388000,2019-09-21 13:29:46.492,1,,False,,False,False
2019,0 days 00:53:32.732000,BOT,77,,10.0,4.0,0 days 00:51:29.783000,,,0 days 00:00:45.645000,0 days 00:00:46.223000,,0 days 00:52:46.783000,0 days 00:53:32.756000,285.0,259.0,260.0,,False,SOFT,1.0,True,Mercedes,0 days 00:46:53.946000,2019-09-21 13:31:55.050,1,,False,,False,False
2019,0 days 00:55:12.266000,BOT,77,0 days 00:01:39.534000,11.0,4.0,,,0 days 00:00:26.736000,0 days 00:00:37.365000,0 days 00:00:35.433000,0 days 00:53:59.468000,0 days 00:54:36.833000,0 days 00:55:12.266000,311.0,283.0,225.0,303.0,False,SOFT,2.0,True,Mercedes,0 days 00:53:32.732000,2019-09-21 13:38:33.836,1,,False,,False,True
2019,0 days 00:57:18.532000,BOT,77,0 days 00:02:06.266000,12.0,4.0,,0 days 00:57:10.607000,0 days 00:00:32.227000,0 days 00:00:45.179000,0 days 00:00:48.860000,0 days 00:55:44.493000,0 days 00:56:29.672000,0 days 00:57:18.532000,256.0,230.0,,229.0,False,SOFT,3.0,True,Mercedes,0 days 00:55:12.266000,2019-09-21 13:40:13.370,1,,False,,False,False
2019,0 days 01:05:18.009000,BOT,77,,13.0,5.0,0 days 01:03:09.482000,,,0 days 00:00:46.346000,0 days 00:00:51.122000,,0 days 01:04:27.465000,0 days 01:05:18.040000,291.0,268.0,259.0,,False,SOFT,1.0,True,Mercedes,0 days 00:57:18.532000,2019-09-21 13:42:19.636,12,,False,,False,False
2019,0 days 01:06:55.492000,BOT,77,0 days 00:01:37.483000,14.0,5.0,,,0 days 00:00:26.821000,0 days 00:00:37.546000,0 days 00:00:33.116000,0 days 01:05:44.830000,0 days 01:06:22.376000,0 days 01:06:55.492000,314.0,284.0,265.0,303.0,True,SOFT,2.0,True,Mercedes,0 days 01:05:18.009000,2019-09-21 13:50:19.113,1,,False,,False,True
2019,0 days 01:08:55.314000,BOT,77,0 days 00:01:59.822000,15.0,5.0,,0 days 01:08:47.546000,0 days 00:00:31.710000,0 days 00:00:42.996000,0 days 00:00:45.116000,0 days 01:07:27.202000,0 days 01:08:10.198000,0 days 01:08:55.314000,284.0,249.0,,266.0,False,SOFT,3.0,True,Mercedes,0 days 01:06:55.492000,2019-09-21 13:51:56.596,1,,False,,False,False
2019,0 days 01:14:20.705000,BOT,77,,16.0,6.0,0 days 01:12:19.470000,,,0 days 00:00:43.823000,0 days 00:00:47.011000,,0 days 01:13:33.694000,0 days 01:14:21.476000,291.0,261.0,263.0,,False,SOFT,1.0,True,Mercedes,0 days 01:08:55.314000,2019-09-21 13:53:56.418,1,,False,,False,False
2019,0 days 01:15:57.851000,BOT,77,0 days 00:01:37.146000,17.0,6.0,,,0 days 00:00:26.500000,0 days 00:00:37.658000,0 days 00:00:32.988000,0 days 01:14:47.205000,0 days 01:15:24.863000,0 days 01:15:57.851000,314.0,284.0,264.0,306.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:20.705000,2019-09-21 13:59:21.809,1,,False,,False,True
2019,0 days 01:18:09.062000,BOT,77,,18.0,6.0,,0 days 01:18:09.062000,0 days 00:00:34.309000,0 days 00:00:51.816000,,0 days 01:16:32.156000,0 days 01:17:24.009000,,156.0,138.0,,255.0,False,SOFT,3.0,True,Mercedes,0 days 01:15:57.851000,2019-09-21 14:00:58.955,1,,False,,False,False
2019,0 days 00:20:03.905000,ALB,23,,1.0,1.0,0 days 00:17:48.917000,,,0 days 00:00:45.697000,0 days 00:00:55.490000,,0 days 00:19:08.507000,0 days 00:20:04.963000,281.0,260.0,258.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:17:48.917000,2019-09-21 13:02:50.021,1,,False,,False,False
2019,0 days 00:21:43.011000,ALB,23,0 days 00:01:39.106000,2.0,1.0,,,0 days 00:00:27.282000,0 days 00:00:38.234000,0 days 00:00:33.590000,0 days 00:20:31.187000,0 days 00:21:09.421000,0 days 00:21:43.011000,314.0,284.0,261.0,303.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:20:03.905000,2019-09-21 13:05:05.009,1,,False,,False,True
2019,0 days 00:24:15.129000,ALB,23,,3.0,1.0,,,0 days 00:00:36.929000,0 days 00:00:55.675000,0 days 00:00:59.521000,0 days 00:22:19.933000,0 days 00:23:15.718000,0 days 00:24:15.871000,247.0,242.0,251.0,271.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:21:43.011000,2019-09-21 13:06:44.115,1,,False,,False,False
2019,0 days 00:26:16.546000,ALB,23,0 days 00:02:01.417000,4.0,1.0,,0 days 00:26:08.829000,0 days 00:00:30.883000,0 days 00:00:43.380000,0 days 00:00:47.154000,0 days 00:24:46.012000,0 days 00:25:29.392000,0 days 00:26:16.546000,291.0,263.0,,297.0,False,SOFT,4.0,True,Red Bull Racing,0 days 00:24:15.129000,2019-09-21 13:09:16.233,1,,False,,False,False
2019,0 days 00:44:44.155000,ALB,23,,5.0,2.0,0 days 00:42:34.318000,,,0 days 00:00:44.295000,0 days 00:00:52.187000,,0 days 00:43:52.426000,0 days 00:44:44.623000,285.0,262.0,257.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:26:16.546000,2019-09-21 13:11:17.650,1,,False,,False,False
2019,0 days 00:46:22.020000,ALB,23,0 days 00:01:37.865000,6.0,2.0,,,0 days 00:00:26.873000,0 days 00:00:37.634000,0 days 00:00:33.358000,0 days 00:45:11.028000,0 days 00:45:48.662000,0 days 00:46:22.020000,314.0,284.0,257.0,303.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:44:44.155000,2019-09-21 13:29:45.259,1,,False,,False,True
2019,0 days 00:48:38.387000,ALB,23,0 days 00:02:16.367000,7.0,2.0,,0 days 00:48:30.540000,0 days 00:00:35.688000,0 days 00:00:49.485000,0 days 00:00:51.194000,0 days 00:46:57.708000,0 days 00:47:47.193000,0 days 00:48:38.387000,205.0,244.0,,283.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:46:22.020000,2019-09-21 13:31:23.124,1,,False,,False,False
2019,0 days 00:54:48.635000,ALB,23,,8.0,3.0,0 days 00:52:26.254000,,,0 days 00:00:44.128000,0 days 00:01:05.785000,,0 days 00:53:42.958000,0 days 00:54:48.852000,283.0,255.0,256.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:48:38.387000,2019-09-21 13:33:39.491,1,,False,,False,False
2019,0 days 00:56:26.885000,ALB,23,0 days 00:01:38.250000,9.0,3.0,,,0 days 00:00:26.998000,0 days 00:00:37.753000,0 days 00:00:33.499000,0 days 00:55:15.633000,0 days 00:55:53.386000,0 days 00:56:26.885000,315.0,285.0,261.0,299.0,False,SOFT,2.0,True,Red Bull Racing,0 days 00:54:48.635000,2019-09-21 13:39:49.739,1,,False,,False,True
2019,0 days 00:58:44.051000,ALB,23,0 days 00:02:17.166000,10.0,3.0,,0 days 00:58:36.204000,0 days 00:00:36.756000,0 days 00:00:47.283000,0 days 00:00:53.127000,0 days 00:57:03.641000,0 days 00:57:50.924000,0 days 00:58:44.051000,267.0,166.0,,272.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:56:26.885000,2019-09-21 13:41:27.989,1,,False,,False,False
2019,0 days 01:05:55.558000,ALB,23,,11.0,4.0,0 days 01:03:37.374000,,,0 days 00:00:49.110000,0 days 00:00:55.279000,,0 days 01:05:00.319000,0 days 01:05:55.698000,278.0,257.0,258.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:58:44.051000,2019-09-21 13:43:45.155,12,,False,,False,False
2019,0 days 01:07:33.522000,ALB,23,0 days 00:01:37.964000,12.0,4.0,,,0 days 00:00:26.928000,0 days 00:00:37.670000,0 days 00:00:33.366000,0 days 01:06:22.486000,0 days 01:07:00.156000,0 days 01:07:33.522000,314.0,286.0,262.0,301.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:05:55.558000,2019-09-21 13:50:56.662,1,,False,,False,True
2019,0 days 01:09:48.373000,ALB,23,0 days 00:02:14.851000,13.0,4.0,,0 days 01:09:40.663000,0 days 00:00:34.145000,0 days 00:00:48.811000,0 days 00:00:51.895000,0 days 01:08:07.667000,0 days 01:08:56.478000,0 days 01:09:48.373000,268.0,254.0,,243.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:07:33.522000,2019-09-21 13:52:34.626,1,,False,,False,False
2019,0 days 01:14:07.046000,ALB,23,,14.0,5.0,0 days 01:12:09.501000,,,0 days 00:00:45.377000,0 days 00:00:40.149000,,0 days 01:13:26.954000,0 days 01:14:07.046000,283.0,252.0,261.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 01:09:48.373000,2019-09-21 13:54:49.477,1,,False,,False,False
2019,0 days 01:15:44.457000,ALB,23,0 days 00:01:37.411000,15.0,5.0,,,0 days 00:00:26.801000,0 days 00:00:37.513000,0 days 00:00:33.097000,0 days 01:14:33.847000,0 days 01:15:11.360000,0 days 01:15:44.457000,313.0,283.0,260.0,303.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:07.046000,2019-09-21 13:59:08.150,1,,False,,False,True
2019,0 days 01:17:52.885000,ALB,23,,16.0,5.0,,0 days 01:17:52.885000,0 days 00:00:34.356000,0 days 00:00:48.786000,,0 days 01:16:18.849000,0 days 01:17:07.583000,,262.0,254.0,,272.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:15:44.457000,2019-09-21 14:00:45.561,1,,False,,False,False
2019,0 days 00:20:00.292000,VER,33,,1.0,1.0,0 days 00:17:38.184000,,,0 days 00:00:51.069000,0 days 00:00:58.945000,,0 days 00:19:01.347000,0 days 00:20:02.093000,289.0,263.0,254.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:17:38.184000,2019-09-21 13:02:39.288,1,,False,,False,False
2019,0 days 00:21:38.832000,VER,33,0 days 00:01:38.540000,2.0,1.0,,,0 days 00:00:27.073000,0 days 00:00:37.866000,0 days 00:00:33.601000,0 days 00:20:27.365000,0 days 00:21:05.231000,0 days 00:21:38.832000,312.0,283.0,259.0,299.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:20:00.292000,2019-09-21 13:05:01.396,1,,False,,False,True
2019,0 days 00:42:27.438000,VER,33,,3.0,1.0,,0 days 00:23:49.507000,0 days 00:00:38.118000,0 days 00:00:49.753000,,0 days 00:22:17.140000,0 days 00:23:07.528000,,207.0,236.0,,238.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:21:38.832000,2019-09-21 13:06:39.936,1,,False,,False,False
2019,0 days 00:44:40.045000,VER,33,,4.0,2.0,0 days 00:42:27.204000,,,0 days 00:00:47.772000,0 days 00:00:52.637000,,0 days 00:43:47.621000,0 days 00:44:40.521000,288.0,265.0,257.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:42:27.438000,2019-09-21 13:27:28.542,1,,False,,False,False
2019,0 days 00:46:17.134000,VER,33,0 days 00:01:37.089000,5.0,2.0,,,0 days 00:00:26.711000,0 days 00:00:37.179000,0 days 00:00:33.199000,0 days 00:45:06.756000,0 days 00:45:43.935000,0 days 00:46:17.134000,314.0,285.0,263.0,302.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:44:40.045000,2019-09-21 13:29:41.149,1,,False,,False,True
2019,0 days 00:48:32.858000,VER,33,0 days 00:02:15.724000,6.0,2.0,,0 days 00:48:25.439000,0 days 00:00:38.052000,0 days 00:00:47.775000,0 days 00:00:49.897000,0 days 00:46:55.186000,0 days 00:47:42.961000,0 days 00:48:32.858000,224.0,223.0,,252.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:46:17.134000,2019-09-21 13:31:18.238,1,,False,,False,False
2019,0 days 00:54:41.002000,VER,33,,7.0,3.0,0 days 00:52:17.034000,,,0 days 00:00:49.440000,0 days 00:01:02.727000,,0 days 00:53:38.294000,0 days 00:54:41.645000,272.0,263.0,255.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:48:32.858000,2019-09-21 13:33:33.962,1,,False,,False,False
2019,0 days 00:56:18.114000,VER,33,0 days 00:01:37.112000,8.0,3.0,,,0 days 00:00:26.849000,0 days 00:00:37.192000,0 days 00:00:33.071000,0 days 00:55:07.851000,0 days 00:55:45.043000,0 days 00:56:18.114000,313.0,282.0,263.0,300.0,False,SOFT,2.0,True,Red Bull Racing,0 days 00:54:41.002000,2019-09-21 13:39:42.106,1,,False,,False,True
2019,0 days 00:58:29.527000,VER,33,0 days 00:02:11.413000,9.0,3.0,,0 days 00:58:22.367000,0 days 00:00:35.824000,0 days 00:00:46.792000,0 days 00:00:48.797000,0 days 00:56:53.938000,0 days 00:57:40.730000,0 days 00:58:29.527000,233.0,221.0,,210.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:56:18.114000,2019-09-21 13:41:19.218,1,,False,,False,False
2019,0 days 01:05:40.677000,VER,33,,10.0,4.0,0 days 01:03:23.802000,,,0 days 00:00:46.138000,0 days 00:00:55.862000,,0 days 01:04:44.828000,0 days 01:05:40.706000,288.0,257.0,256.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:58:29.527000,2019-09-21 13:43:30.631,12,,False,,False,False
2019,0 days 01:07:17.494000,VER,33,0 days 00:01:36.817000,11.0,4.0,,,0 days 00:00:26.704000,0 days 00:00:37.254000,0 days 00:00:32.859000,0 days 01:06:07.381000,0 days 01:06:44.635000,0 days 01:07:17.494000,314.0,284.0,264.0,299.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:05:40.677000,2019-09-21 13:50:41.781,1,,False,,False,True
2019,0 days 01:09:20.508000,VER,33,0 days 00:02:03.014000,12.0,4.0,,0 days 01:09:12.989000,0 days 00:00:33.255000,0 days 00:00:44.194000,0 days 00:00:45.565000,0 days 01:07:50.749000,0 days 01:08:34.943000,0 days 01:09:20.508000,243.0,235.0,,255.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:07:17.494000,2019-09-21 13:52:18.598,1,,False,,False,False
2019,0 days 01:13:26.783000,VER,33,,13.0,5.0,0 days 01:11:14.184000,,,0 days 00:00:48.878000,0 days 00:00:51.329000,,0 days 01:12:35.678000,0 days 01:13:26.798000,285.0,257.0,258.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 01:09:20.508000,2019-09-21 13:54:21.612,1,,False,,False,False
2019,0 days 01:15:03.596000,VER,33,0 days 00:01:36.813000,14.0,5.0,,,0 days 00:00:26.664000,0 days 00:00:37.174000,0 days 00:00:32.975000,0 days 01:13:53.447000,0 days 01:14:30.621000,0 days 01:15:03.596000,312.0,284.0,264.0,301.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:13:26.783000,2019-09-21 13:58:27.887,1,,False,,False,True
2019,0 days 01:17:15.835000,VER,33,,15.0,5.0,,0 days 01:17:15.835000,0 days 00:00:40.399000,0 days 00:00:47.304000,,0 days 01:15:44.046000,0 days 01:16:31.407000,,209.0,197.0,,219.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:15:03.596000,2019-09-21 14:00:04.700,1,,False,,False,False
2019,0 days 00:19:53.541000,SAI,55,,1.0,1.0,0 days 00:17:31.679000,,,0 days 00:00:48.393000,0 days 00:00:57.888000,,0 days 00:18:55.653000,0 days 00:19:54.137000,265.0,248.0,262.0,,False,SOFT,1.0,True,McLaren,0 days 00:17:31.679000,2019-09-21 13:02:32.783,1,,False,,False,False
2019,0 days 00:21:32.423000,SAI,55,0 days 00:01:38.882000,2.0,1.0,,,0 days 00:00:27.040000,0 days 00:00:38.065000,0 days 00:00:33.777000,0 days 00:20:20.581000,0 days 00:20:58.646000,0 days 00:21:32.423000,315.0,286.0,263.0,306.0,True,SOFT,2.0,True,McLaren,0 days 00:19:53.541000,2019-09-21 13:04:54.645,1,,False,,False,True
2019,0 days 00:23:55.964000,SAI,55,0 days 00:02:23.541000,3.0,1.0,,,0 days 00:00:33.138000,0 days 00:00:52.992000,0 days 00:00:57.411000,0 days 00:22:05.561000,0 days 00:22:58.553000,0 days 00:23:55.964000,241.0,250.0,262.0,262.0,False,SOFT,3.0,True,McLaren,0 days 00:21:32.423000,2019-09-21 13:06:33.527,1,,False,,False,True
2019,0 days 00:25:39.547000,SAI,55,0 days 00:01:43.583000,4.0,1.0,,,0 days 00:00:27.166000,0 days 00:00:38.962000,0 days 00:00:37.455000,0 days 00:24:23.130000,0 days 00:25:02.092000,0 days 00:25:39.547000,315.0,252.0,232.0,306.0,False,SOFT,4.0,True,McLaren,0 days 00:23:55.964000,2019-09-21 13:08:57.068,1,,False,,False,True
2019,0 days 00:27:43.470000,SAI,55,0 days 00:02:03.923000,5.0,1.0,,0 days 00:27:36.391000,0 days 00:00:31.900000,0 days 00:00:44.093000,0 days 00:00:47.930000,0 days 00:26:11.447000,0 days 00:26:55.540000,0 days 00:27:43.470000,268.0,229.0,,251.0,False,SOFT,5.0,True,McLaren,0 days 00:25:39.547000,2019-09-21 13:10:40.651,1,,False,,False,False
2019,0 days 00:32:55.498000,SAI,55,,6.0,2.0,0 days 00:30:34.307000,,,0 days 00:00:50.023000,0 days 00:00:58.803000,,0 days 00:31:57.376000,0 days 00:32:55.782000,294.0,267.0,260.0,,False,SOFT,1.0,True,McLaren,0 days 00:27:43.470000,2019-09-21 13:12:44.574,1,,False,,False,False
2019,0 days 00:34:54.822000,SAI,55,0 days 00:01:59.324000,7.0,2.0,,0 days 00:34:47.446000,0 days 00:00:26.986000,0 days 00:00:40.440000,0 days 00:00:51.898000,0 days 00:33:22.484000,0 days 00:34:02.924000,0 days 00:34:54.822000,319.0,242.0,,308.0,False,SOFT,2.0,True,McLaren,0 days 00:32:55.498000,2019-09-21 13:17:56.602,1,,False,,False,False
2019,0 days 00:43:59.927000,SAI,55,,8.0,3.0,0 days 00:41:36.021000,,,0 days 00:00:52.879000,0 days 00:00:51.369000,,0 days 00:43:09.417000,0 days 00:44:00.772000,287.0,267.0,264.0,,False,SOFT,1.0,True,McLaren,0 days 00:34:54.822000,2019-09-21 13:19:55.926,1,,False,,False,False
2019,0 days 00:45:38.099000,SAI,55,0 days 00:01:38.172000,9.0,3.0,,,0 days 00:00:26.707000,0 days 00:00:37.875000,0 days 00:00:33.590000,0 days 00:44:26.634000,0 days 00:45:04.509000,0 days 00:45:38.099000,317.0,286.0,266.0,307.0,True,SOFT,2.0,True,McLaren,0 days 00:43:59.927000,2019-09-21 13:29:01.031,1,,False,,False,True
2019,0 days 00:47:52.711000,SAI,55,0 days 00:02:14.612000,10.0,3.0,,0 days 00:47:44.911000,0 days 00:00:32.585000,0 days 00:00:49.052000,0 days 00:00:52.975000,0 days 00:46:10.684000,0 days 00:46:59.736000,0 days 00:47:52.711000,267.0,226.0,,258.0,False,SOFT,3.0,True,McLaren,0 days 00:45:38.099000,2019-09-21 13:30:39.203,1,,False,,False,False
2019,0 days 00:54:08.316000,SAI,55,,11.0,4.0,0 days 00:51:34.790000,,,0 days 00:00:52.595000,0 days 00:01:05.559000,,0 days 00:53:02.757000,0 days 00:54:08.542000,290.0,261.0,263.0,,False,SOFT,1.0,True,McLaren,0 days 00:47:52.711000,2019-09-21 13:32:53.815,1,,False,,False,False
2019,0 days 00:55:46.298000,SAI,55,0 days 00:01:37.982000,12.0,4.0,,,0 days 00:00:26.747000,0 days 00:00:37.721000,0 days 00:00:33.514000,0 days 00:54:35.063000,0 days 00:55:12.784000,0 days 00:55:46.298000,316.0,286.0,267.0,307.0,True,SOFT,2.0,True,McLaren,0 days 00:54:08.316000,2019-09-21 13:39:09.420,1,,False,,False,True
2019,0 days 00:58:04.341000,SAI,55,0 days 00:02:18.043000,13.0,4.0,,0 days 00:57:57.126000,0 days 00:00:32.768000,0 days 00:00:52.826000,0 days 00:00:52.449000,0 days 00:56:19.066000,0 days 00:57:11.892000,0 days 00:58:04.341000,231.0,223.0,,252.0,False,SOFT,3.0,True,McLaren,0 days 00:55:46.298000,2019-09-21 13:40:47.402,1,,False,,False,False
2019,0 days 01:05:09.570000,SAI,55,,14.0,5.0,0 days 01:03:01.635000,,,0 days 00:00:50.769000,0 days 00:00:43.113000,,0 days 01:04:26.592000,0 days 01:05:09.741000,279.0,268.0,262.0,,False,SOFT,3.0,False,McLaren,0 days 00:58:04.341000,2019-09-21 13:43:05.445,12,,False,,False,False
2019,0 days 01:06:48.170000,SAI,55,0 days 00:01:38.600000,15.0,5.0,,,0 days 00:00:26.831000,0 days 00:00:38.069000,0 days 00:00:33.700000,0 days 01:05:36.401000,0 days 01:06:14.470000,0 days 01:06:48.170000,314.0,284.0,266.0,305.0,True,SOFT,4.0,False,McLaren,0 days 01:05:09.570000,2019-09-21 13:50:10.674,1,,False,,False,True
2019,0 days 01:09:04.519000,SAI,55,0 days 00:02:16.349000,16.0,5.0,,0 days 01:08:56.828000,0 days 00:00:31.999000,0 days 00:00:50.602000,0 days 00:00:53.748000,0 days 01:07:20.169000,0 days 01:08:10.771000,0 days 01:09:04.519000,227.0,193.0,,278.0,False,SOFT,5.0,False,McLaren,0 days 01:06:48.170000,2019-09-21 13:51:49.274,1,,False,,False,False
2019,0 days 01:13:34.649000,SAI,55,,17.0,6.0,0 days 01:11:13.420000,,,0 days 00:00:56.151000,0 days 00:00:51.561000,,0 days 01:12:43.088000,0 days 01:13:35.035000,267.0,260.0,265.0,,False,SOFT,1.0,True,McLaren,0 days 01:09:04.519000,2019-09-21 13:54:05.623,1,,False,,False,False
2019,0 days 01:15:12.467000,SAI,55,0 days 00:01:37.818000,18.0,6.0,,,0 days 00:00:26.775000,0 days 00:00:37.557000,0 days 00:00:33.486000,0 days 01:14:01.424000,0 days 01:14:38.981000,0 days 01:15:12.467000,316.0,286.0,267.0,307.0,True,SOFT,2.0,True,McLaren,0 days 01:13:34.649000,2019-09-21 13:58:35.753,1,,False,,False,True
2019,0 days 01:17:24.275000,SAI,55,,19.0,6.0,,0 days 01:17:24.275000,0 days 00:00:32.369000,0 days 00:00:50.507000,,0 days 01:15:45.107000,0 days 01:16:35.354000,,240.0,202.0,,243.0,False,SOFT,3.0,True,McLaren,0 days 01:15:12.467000,2019-09-21 14:00:13.571,1,,False,,False,False
2019,0 days 00:19:39.416000,NOR,4,,1.0,1.0,0 days 00:17:11.072000,,,0 days 00:00:52.855000,0 days 00:00:54.949000,,0 days 00:18:44.484000,0 days 00:19:39.754000,245.0,258.0,258.0,,False,SOFT,1.0,True,McLaren,0 days 00:17:11.072000,2019-09-21 13:02:12.176,1,,False,,False,False
2019,0 days 00:21:18.575000,NOR,4,0 days 00:01:39.159000,2.0,1.0,,,0 days 00:00:27.184000,0 days 00:00:38.221000,0 days 00:00:33.754000,0 days 00:20:06.600000,0 days 00:20:44.821000,0 days 00:21:18.575000,315.0,285.0,263.0,304.0,True,SOFT,2.0,True,McLaren,0 days 00:19:39.416000,2019-09-21 13:04:40.520,1,,False,,False,True
2019,0 days 00:23:48.329000,NOR,4,,3.0,1.0,,,0 days 00:00:37.916000,0 days 00:01:01.904000,0 days 00:00:50.284000,0 days 00:21:56.299000,0 days 00:22:58.074000,0 days 00:23:48.571000,170.0,261.0,259.0,286.0,False,SOFT,3.0,True,McLaren,0 days 00:21:18.575000,2019-09-21 13:06:19.679,1,,False,,False,False
2019,0 days 00:25:27.928000,NOR,4,0 days 00:01:39.599000,4.0,1.0,,,0 days 00:00:27.095000,0 days 00:00:38.417000,0 days 00:00:34.087000,0 days 00:24:15.424000,0 days 00:24:53.841000,0 days 00:25:27.928000,315.0,285.0,263.0,305.0,False,SOFT,4.0,True,McLaren,0 days 00:23:48.329000,2019-09-21 13:08:49.433,1,,False,,False,True
2019,0 days 00:27:38.377000,NOR,4,0 days 00:02:10.449000,5.0,1.0,,0 days 00:27:31.384000,0 days 00:00:33.205000,0 days 00:00:48.124000,0 days 00:00:49.120000,0 days 00:26:01.133000,0 days 00:26:49.257000,0 days 00:27:38.377000,226.0,229.0,,269.0,False,SOFT,5.0,True,McLaren,0 days 00:25:27.928000,2019-09-21 13:10:29.032,1,,False,,False,False
2019,0 days 00:32:09.015000,NOR,4,,6.0,2.0,0 days 00:29:54.918000,,,0 days 00:00:53.304000,0 days 00:00:43.837000,,0 days 00:31:25.178000,0 days 00:32:09.232000,281.0,263.0,260.0,,False,SOFT,1.0,True,McLaren,0 days 00:27:38.377000,2019-09-21 13:12:39.481,1,,False,,False,False
2019,0 days 00:33:47.621000,NOR,4,0 days 00:01:38.606000,7.0,2.0,,,0 days 00:00:26.941000,0 days 00:00:37.973000,0 days 00:00:33.692000,0 days 00:32:35.956000,0 days 00:33:13.929000,0 days 00:33:47.621000,315.0,285.0,264.0,305.0,True,SOFT,2.0,True,McLaren,0 days 00:32:09.015000,2019-09-21 13:17:10.119,1,,False,,False,True
2019,0 days 00:36:05.123000,NOR,4,0 days 00:02:17.502000,8.0,2.0,,0 days 00:35:57.536000,0 days 00:00:34.854000,0 days 00:00:50.007000,0 days 00:00:52.641000,0 days 00:34:22.475000,0 days 00:35:12.482000,0 days 00:36:05.123000,174.0,159.0,,256.0,False,SOFT,3.0,True,McLaren,0 days 00:33:47.621000,2019-09-21 13:18:48.725,1,,False,,False,False
2019,0 days 00:43:38.829000,NOR,4,,9.0,3.0,0 days 00:41:27.878000,,,0 days 00:00:47.602000,0 days 00:00:47.058000,,0 days 00:42:52.055000,0 days 00:43:39.213000,284.0,263.0,261.0,,False,SOFT,1.0,True,McLaren,0 days 00:36:05.123000,2019-09-21 13:21:06.227,1,,False,,False,False
2019,0 days 00:45:16.401000,NOR,4,0 days 00:01:37.572000,10.0,3.0,,,0 days 00:00:26.756000,0 days 00:00:37.617000,0 days 00:00:33.199000,0 days 00:44:05.585000,0 days 00:44:43.202000,0 days 00:45:16.401000,315.0,285.0,266.0,305.0,True,SOFT,2.0,True,McLaren,0 days 00:43:38.829000,2019-09-21 13:28:39.933,1,,False,,False,True
